elec_id,country,date,presidential,legislative_type,elecrule,tier1_formula,tier2_formula,tier3_formula,tier4_formula,mixed_type,multi,multi_linked,seats,tier1_avemag,tier1_districts,upperseats,uppertier,tier2_districts,tier3_districts,tier4_districts,enep,enep_others,enep1,enpp,enpp_others,enpp1,majority_bonus,enpres,preselecrule,region1,region2,region3,aclp_code,ccode,ccode2,year,month,day,regime,bmr_democracy,fh_democracy,p5_democracy,vd_polyarchy,dd_democracy,secondround,thirdround,Source,Additional.Sources,Comment
L-PAL-2008-11-4,Palau,"November 04, 2008",0,1,1,1,NA,NA,NA,NA,0,0,16,1,16,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,5,5,5,198,986,986,2008,11,4,2,1,1,0,0,1,NA,NA,Carr,ElectionGuide.org; IPU,There are no political parties in Palau which is why we cannot calculate ENEP/ENPP figures.
L-PAL-2012-11-6,Palau,"November 06, 2012",0,1,1,1,NA,NA,NA,NA,0,0,16,1,16,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,5,5,5,198,986,986,2012,11,6,2,1,1,0,0,1,NA,NA,ElectionGuide.org,Carr; ipu.org,No political parties.
L-PAL-2016-11-1,Palau,"November 01, 2016",0,1,1,1,NA,NA,NA,NA,0,0,16,1,16,0,NA,0,0,0,1,0,1,1,0,1,0,NA,NA,5,5,5,198,986,986,2016,11,1,2,NA,1,0,0,1,NA,NA,IPU,ElectionGuide,
L-PAL-2020-11-3,Palau,"November 03, 2020",0,1,1,1,NA,NA,NA,NA,0,0,16,1,16,0,NA,0,0,0,NA,NA,NA,16,0,16,0,NA,NA,5,5,5,198,986,986,2020,11,3,2,NA,1,NA,0,1,NA,NA,IPU,Carr,There are no political parties
L-PAN-1952-5-11,Panama,"May 11, 1952",0,2,9,12,NA,NA,NA,NA,0,0,53,5.3,10,0,0,0,0,0,NA,NA,NA,6.34,11.32,6.62,0,NA,NA,7,7,7,63,95,95,1952,5,11,2,1,NA,0,0,1,NA,NA,"NYT, May 11, 1952, p.9  Nohlen et al.",,
L-PAN-1956-5-13,Panama,"May 13, 1956",0,2,9,12,NA,NA,NA,NA,0,0,53,5.3,10,0,0,0,0,0,NA,NA,NA,1.49,0,1.49,0,NA,NA,7,7,7,63,95,95,1956,5,13,2,1,NA,0,0,1,NA,NA,"NYT, May 13, 1956, p.16 Nohlen et al.",,
L-PAN-1960-5-8,Panama,"May 08, 1960",0,2,9,12,NA,NA,NA,NA,0,0,53,5.3,10,0,0,0,0,0,4.71,0,4.71,5.11,0,5.11,0,NA,NA,7,7,7,63,95,95,1960,5,8,2,1,NA,0,0,1,NA,NA,"8-may pres elections? Keesings. Chicago Daily Tribune, May 8, 1960, p.12 Nohlen et al.",,
L-PAN-1964-5-10,Panama,"May 10, 1964",0,2,9,12,NA,NA,NA,NA,0,0,42,4.2,10,0,0,0,0,0,-99,-99,-99,6.68,0,6.68,0,NA,NA,7,7,7,63,95,95,1964,5,10,2,1,NA,0,0,1,NA,NA,"10-may- pres elecs? Keesings. LA Times, May 8, 1964, p. 7 Nohlen et al.",,
L-PAN-1968-5-12,Panama,"May 12, 1968",0,2,9,12,NA,NA,NA,NA,0,0,42,4.2,10,0,0,0,0,0,-99,-99,-99,-99,-99,-99,0,NA,NA,7,7,7,63,95,95,1968,5,12,4,0,NA,0,0,1,NA,NA,same with pres elec. Keesings Nohlen et al.,"http://en.wikipedia.org/wiki/Panamanian_general_election,_1968#cite_ref-3",
L-PAN-1989-5-7,Panama,"May 07, 1989",0,3,12,13,NA,NA,NA,1,0,0,67,1.68,40,0,0,0,0,0,-99,-99,-99,3.72,0,3.72,0,NA,NA,7,7,7,63,95,95,1989,5,7,2,0,0,1,0,1,NA,NA,"7-may 89? Keesings. NYT, May 8, 1989, p. A1 Nohlen et al.",nohlen,
L-PAN-1994-5-8,Panama,"May 08, 1994",0,3,12,13,NA,NA,NA,1,0,0,72,1.8,40,0,0,0,0,0,8.64,0,8.64,4.33,0,4.33,0,NA,NA,7,7,7,63,95,95,1994,5,8,2,1,1,1,1,1,NA,NA,CDP,nohlen,
L-PAN-1999-5-2,Panama,"May 02, 1999",0,3,12,13,NA,NA,NA,1,0,0,71,1.775,40,0,0,0,0,0,5.68,0,5.68,3.26,0,3.26,0,NA,NA,7,7,7,63,95,95,1999,5,2,2,1,1,1,1,1,NA,NA,CDP,nohldn,
L-PAN-2004-5-2,Panama,"May 02, 2004",0,3,12,13,NA,NA,NA,1,0,0,73,1.825,40,0,0,0,0,0,4.46,0,4.46,2.92,0,2.92,0,NA,NA,7,7,7,63,95,95,2004,5,2,2,1,1,1,1,1,NA,NA,Carr,ElectionGuide.org; IPU; Political Database of the Americas; Wikipedia; Nohlen (2005),"Nohlen reports different figures than Carr- Wikipedia and IPU - I side with the latter especially since Nohlen's book came out very soon after the election and may not have been able to take into account later ""corrections"""
L-PAN-2009-5-3,Panama,"May 03, 2009",0,3,12,13,NA,NA,NA,1,0,0,71,1.775,40,0,0,0,0,0,4.16,4.6,4.18206036438217,3.65,2.8169014084507,3.6587166404963,0,NA,NA,7,7,7,63,95,95,2009,5,3,2,1,1,1,1,1,NA,NA,Carr,ElectionGuide.org; IPU; Political Database of the Americas; Wikipedia; Nohlen (2005),
L-PAN-2014-5-4,Panama,"May 04, 2014",0,3,12,13,NA,NA,NA,0,1,0,71,1.78,40,0,0,0,0,0,3.833885,0,3.833885,3.009552,0,3.009552,0,NA,NA,7,7,7,63,95,95,2014,5,4,2,1,1,1,1,1,NA,NA,ElectionGuide.org,Wikipedia,
L-PAN-2019-5-5,Panama,"May 05, 2019",0,3,12,13,NA,NA,NA,1,1,0,71,1.77,40,0,NA,0,0,0,4.84221637928113,0.181,5.75519694283938,2.92231884057971,0.070422535211268,2.96529411764706,0,NA,NA,7,7,7,63,95,95,2019,5,5,2,NA,1,NA,1,1,NA,NA,ElectionGuide,Carr,previous elections were coded as mixed_type = 0
L-PAR-1989-5-1,Paraguay,"May 01, 1989",0,3,12,-88,NA,NA,NA,3,0,0,72,72,1,0,0,0,0,0,1.68,0.4,1.68002257980695,1.89,0,1.89,0,NA,NA,7,7,7,73,150,150,1989,5,1,2,0,0,0,0,1,NA,NA,Nohlen (2005:418-37),Library of Congress - Country Studies: http://www.country-data.com/cgi-bin/query/r-10154.html,"The 1989 elections still were conducted under the ""majority plus"" system where the party that won the largest share of votes got two thirds of all parliamentary seats while the rest of the seats were distributed proportionally among the rest of the parties."
L-PAR-1993-5-9,Paraguay,"May 09, 1993",0,2,9,25,NA,NA,NA,NA,0,0,80,4.44,18,0,0,0,0,0,2.81,2.1,2.81174325030321,2.45,0,2.45,0,NA,NA,7,7,7,73,150,150,1993,5,9,2,0,0,1,1,1,NA,NA,Nohlen (2005:418-37),,
L-PAR-1998-5-10,Paraguay,"May 10, 1998",0,2,9,25,NA,NA,NA,NA,0,0,80,4.44,18,0,0,0,0,0,2.11,0,2.11,1.97,0,1.97,0,NA,NA,7,7,7,73,150,150,1998,5,10,2,0,0,1,1,1,NA,NA,Nohlen (2005:418-37),,
L-PAR-2003-4-27,Paraguay,"April 27, 2003",0,2,9,25,NA,NA,NA,NA,0,0,80,4.44,18,0,0,0,0,0,4.23,3.1,4.24002023988755,3.18,0,3.18,0,NA,NA,7,7,7,73,150,150,2003,4,27,2,1,0,1,1,1,NA,NA,Carr,ElectionGuide.org; Political Database of the Americas; Gallagher; IPU; Wikipedia; nohlen 2005,
L-PAR-2008-4-20,Paraguay,"April 20, 2008",0,2,9,25,NA,NA,NA,NA,0,0,80,4.44,18,0,0,0,0,0,4.36,7.5,4.4666247567344,3.43,0,3.43,0,NA,NA,7,7,7,73,150,150,2008,4,20,2,1,0,1,1,1,NA,NA,Carr,ElectionGuide.org; Political Database of the Americas; Gallagher; IPU; Wikipedia,
L-PAR-2013-4-21,Paraguay,"April 21, 2013",0,2,9,25,NA,NA,NA,NA,0,0,80,4.44,18,0,NA,0,0,0,3.800541,0,3.800541,2.216449,0,2.216449,0,NA,NA,7,7,7,73,150,150,2013,4,21,2,1,0,1,1,1,NA,NA,ElectionGuide.org,Wikipedia,
L-PAR-2018-4-22,Paraguay,"April 22, 2018",0,2,9,25,NA,NA,NA,NA,0,0,80,4.44,18,0,NA,0,0,0,3.87514289589429,0.102,4.03794048883308,2.38627889634601,0,2.38627889634601,0,NA,NA,7,7,7,73,150,150,2018,4,22,2,NA,0,1,1,1,NA,NA,IPU; ElectionGuide,,
L-PER-1956-6-17,Peru,"June 17, 1956",0,2,9,13,NA,NA,NA,NA,0,0,182,7.58,24,0,0,0,0,0,-99,-99,-99,-99,-99,-99,0,NA,NA,7,7,7,74,135,135,1956,6,17,2,1,NA,0,0,1,NA,NA,"NYT, June 17, 1956, p. 4; Lijphart  Nohlen et al.",,
L-PER-1962-6-10,Peru,"June 10, 1962",0,2,9,13,NA,NA,NA,NA,0,0,182,7.58,24,0,0,0,0,0,3.39,0,3.39,-99,-99,-99,0,NA,NA,7,7,7,74,135,135,1962,6,10,4,0,NA,0,0,1,NA,NA,"LA Times Jun. 10, 1962, p.A; Lijphart Nohlen et al.",,
L-PER-1963-6-9,Peru,"June 09, 1963",0,2,9,25,NA,NA,NA,NA,0,0,139,5.79,24,0,0,0,0,0,2.98,0,2.98,3.54,2.2,3.54,0,NA,NA,7,7,7,74,135,135,1963,6,9,2,1,NA,0,0,1,NA,NA,"NYT, June 9, 1963, p.25; Lijphart Nohlen et al.",,
L-PER-1980-5-18,Peru,"May 18, 1980",0,2,9,25,NA,NA,NA,NA,0,0,180,7.2,25,0,0,0,0,0,4.16,3.44,4.18,2.46,0,2.46,0,NA,NA,7,7,7,74,135,135,1980,5,18,2,1,1,1,0,1,NA,NA,"Washington Post, May 19, 1980, p. A15Lijphart Nohlen et al.",,
L-PER-1985-4-14,Peru,"April 14, 1985",0,2,9,25,NA,NA,NA,NA,0,0,180,7.2,25,0,0,0,0,0,3.02,1.22,3.02,2.31,0,2.31,0,NA,NA,7,7,7,74,135,135,1985,4,14,2,1,1,1,1,1,NA,NA,"Washington Post, April 14, 1985, p. A27; Lijphart Nohlen et al.",,
L-PER-1990-4-8,Peru,"April 08, 1990",0,2,9,25,NA,NA,NA,NA,0,0,180,7.2,25,0,0,0,0,0,5.02,2.48,5.035,4.04,0,4.04,0,NA,NA,7,7,7,74,135,135,1990,4,8,3,0,0,1,1,1,NA,NA,"NYT, Apri. 8, 1990, p.12; Lijphart Nohlen et al.",,
L-PER-2001-4-8,Peru,"April 08, 2001",0,2,9,25,NA,NA,NA,NA,0,0,120,4.8,25,0,0,0,0,0,6.6,3.2,6.63575006888665,4.37,0,4.37,0,NA,NA,7,7,7,74,135,135,2001,4,8,2,1,1,1,1,1,NA,NA,Carr,ElectionGuide.org; IPU; Gallagher; Nohlen (2005); Political Database of the Americas,
L-PER-2006-4-9,Peru,"April 09, 2006",0,2,9,25,NA,NA,NA,NA,0,0,120,4.8,25,0,0,0,0,0,7.31,14.6,8.45087844229744,3.78,0,3.78,0,NA,NA,7,7,7,74,135,135,2006,4,9,2,1,1,1,1,1,NA,NA,Carr,ElectionGuide.org; IPU; Gallagher; Nohlen (2005); Political Database of the Americas,
L-PER-2011-4-10,Peru,"April 10, 2011",0,2,9,25,NA,NA,NA,NA,0,0,130,5.2,25,0,0,0,0,0,5.71,0,5.71,3.97,0,3.97,0,NA,NA,7,7,7,74,135,135,2011,4,10,2,1,1,1,1,1,NA,NA,Political Database of the Americas,ElectionGuide.org; IPU; Wikipedia,
L-PER-2016-4-10,Peru,"April 10, 2016",0,2,9,25,NA,NA,NA,NA,0,0,130,5.2,25,0,NA,0,0,0,5.019402,0,5.019402,2.829873,0,2.829873,0,NA,NA,7,7,7,74,135,135,2016,4,10,2,NA,1,1,1,1,NA,NA,ElectionGuide.org,Carr; Wikipedia,
L-PER-2020-1-26,Peru,"January 26, 2020",0,2,9,25,NA,NA,NA,NA,0,0,130,5,26,0,NA,0,0,0,11.8246638839291,0.155,16.5169133192389,7.92682926829268,0,7.92682926829268,0,NA,NA,7,7,7,74,135,135,2020,1,26,2,NA,0,NA,1,1,NA,NA,IPU; aceproject,ElectionGuide,tier1 districts changes from 25 to 26
L-PHI-1946-4-23,Philippines,"April 23, 1946",0,1,1,1,NA,NA,NA,NA,0,0,98,1,98,0,0,0,0,0,3.32,4.1,3.335,2.91,5.1,2.93,0,NA,NA,4,4,2,94,840,840,1946,4,23,2,1,NA,0,0,1,NA,NA,"Chicago Daily Tribune, April 13, 1946, p. 4 Nohlen et al.",,
L-PHI-1949-11-9,Philippines,"November 09, 1949",0,1,1,1,NA,NA,NA,NA,0,0,100,1,100,0,0,0,0,0,2.44,1.8,2.445,2.12,1,2.12,0,NA,NA,4,4,2,94,840,840,1949,11,9,2,1,NA,0,0,1,NA,NA,"Chicago Daily Tribune, Nov. 5, 1949, p.18 ",,
L-PHI-1953-11-10,Philippines,"November 10, 1953",0,1,1,1,NA,NA,NA,NA,0,0,102,1,102,0,0,0,0,0,2.56,4.5,2.565,2.28,1,2.28,0,NA,NA,4,4,2,94,840,840,1953,11,10,2,1,NA,0,0,1,NA,NA,"NYT, Nov. 10, 1953, p. 11 Nohlen et al.",,
L-PHI-1957-11-12,Philippines,"November 12, 1957",0,1,1,1,NA,NA,NA,NA,0,0,102,1,102,0,0,0,0,0,2.14,3.6,2.14,1.47,0,1.47,0,NA,NA,4,4,2,94,840,840,1957,11,12,2,1,NA,0,0,1,NA,NA,"Washington Post and Times Herald, Nov. 12, 1957, pA4 Nohlen et al.",,
L-PHI-1961-11-14,Philippines,"November 14, 1961",0,1,1,1,NA,NA,NA,NA,0,0,104,1,104,0,0,0,0,0,2.05,5.2,2.055,1.71,1,1.71,0,NA,NA,4,4,2,94,840,840,1961,11,14,2,1,NA,0,0,1,NA,NA,same date with pres? 14-nov Nohlen et al.,,
L-PHI-1965-11-9,Philippines,"November 09, 1965",0,1,1,1,NA,NA,NA,NA,0,0,104,1,104,0,0,0,0,0,2.26,6.4,2.28,2.04,4.9,2.05,0,NA,NA,4,4,2,94,840,840,1965,11,9,3,0,NA,0,0,1,NA,NA,same date with pres? 9-nov Nohlen et al.,,
L-PHI-1987-5-11,Philippines,"May 11, 1987",0,1,1,1,NA,NA,NA,NA,0,0,205,1,200,0,0,0,0,0,NA,NA,NA,6.38,13,6.95,0,NA,NA,4,4,2,94,840,840,1987,5,11,2,1,1,1,0,1,NA,NA,CDP Nohlen et al.,,
L-PHI-1992-5-11,Philippines,"May 11, 1992",0,1,1,1,NA,NA,NA,NA,0,0,200,1,200,0,0,0,0,0,4.52,14.3,4.91,3.75,2.5,3.75,0,NA,NA,4,4,2,94,840,840,1992,5,11,2,1,0,1,1,1,NA,NA,CDP Nohlen et al.,,
L-PHI-1995-5-8,Philippines,"May 08, 1995",0,1,1,1,NA,NA,NA,NA,0,0,204,1,204,0,0,0,0,0,4.69,8.6,4.805,3.54,10.3,3.62,0,NA,NA,4,4,2,94,840,840,1995,5,8,2,1,0,1,1,1,NA,NA,CDP Nohlen et al.,,
L-PHI-1998-5-11,Philippines,"May 11, 1998",0,3,11,1,-88,NA,NA,4,1,1,220,1,206,14,20,1,0,0,3.1,5.4,3.12,3.02,8.6,3.08,0,NA,NA,4,4,2,94,840,840,1998,5,11,2,1,1,1,1,1,NA,NA,CDP Nohlen et al.,,
L-PHI-2001-5-14,Philippines,"May 14, 2001",0,3,11,1,-88,NA,NA,4,1,1,219,1,205,14,20,1,0,0,-99,-99,28.46,5.37,14.1592920353982,5.9924682340253,0,NA,NA,4,4,2,94,840,840,2001,5,14,2,1,1,1,1,1,NA,NA,Wikipedia,ElectionGuide.org; IPU,national vote shares only available for nation-wide but small PR district; enpp number based on 205 seats noted by Wikipedia; I took seats- upperseats and districts from this wikipedia entry: http://en.wikipedia.org/wiki/12th_Congress_of_the_Philippines#endnote_isabela4b - all other sources diverged on almost every count - this seemed to be the source with the most distance to the election- and thus the most complete picture
L-PHI-2004-5-10,Philippines,"May 10, 2004",0,3,11,1,-88,NA,NA,4,1,1,237,1,209,28,20,1,0,0,-99,-99,27.43,3.48,0.416666666666667,3.48,0,NA,NA,4,4,2,94,840,840,2004,5,10,2,1,1,1,0,1,NA,NA,Carr,ElectionGuide.org; IPU; Wikipedia,national vote shares only available for nation-wide but small PR district; enpp number based on 212 seats noted by IPU
L-PHI-2007-5-14,Philippines,"May 14, 2007",0,3,11,1,-88,NA,NA,4,1,1,271,1,218,53,20,1,0,0,-99,-99,38.46,4.18,0,4.18,0,NA,NA,4,4,2,94,840,840,2007,5,14,2,1,0,1,0,1,NA,NA,Wikipedia,ElectionGuide.org,national vote shares only available for nation-wide but small PR district; enpp number based on 218 seats noted by Wikipedia
L-PHI-2010-5-10,Philippines,"May 10, 2010",0,3,11,1,-88,NA,NA,4,1,1,286,1,229,57,20,1,0,0,-99,-99,55.76,3.84,2.5,3.85,0,NA,NA,4,4,2,94,840,840,2010,5,10,2,1,0,1,1,1,NA,NA,Wikipedia,ElectionGuide.org,national vote shares only available for nation-wide but small PR district; enpp number based on 219 seats noted by Wikipedia
L-PHI-2013-5-13,Philippines,"May 13, 2013",0,3,11,1,-88,NA,NA,4,1,1,292,1,234,58,20,1,0,0,3.33028,0,3.33028,3.610444,0,3.610444,0,NA,NA,4,4,2,94,840,840,2013,5,13,2,1,0,1,1,1,NA,NA,ipu.org,ElectionGuide.org; Wikipedia,national vote shares only available for nation-wide but small PR district; enpp number based on 219 seats noted by Wikipedia
L-PHI-2016-5-9,Philippines,"May 09, 2016",0,3,11,1,-88,NA,NA,4,1,1,297,1,238,59,20,1,0,0,4.202423,0,4.202423,3.440058,0,3.440058,0,NA,NA,4,4,2,94,840,840,2016,5,9,2,NA,0,1,1,1,NA,NA,Wikipedia,ipu.org ,national vote shares only available for nation-wide but small PR district; enpp number based on 219 seats noted by Wikipedia
L-PHI-2019-5-13,Philippines,"May 13, 2019",0,3,11,1,-88,NA,NA,4,1,1,304,1,243,61,20.0657894736842,1,0,0,5.92121947751988,0.0939,6.24738703037454,5.28970706799248,0.053497942386831,5.37102055666727,0,NA,NA,4,4,2,94,840,840,2019,5,13,2,NA,0,NA,0,1,NA,NA,IPU; ElectionGuide,Carr,"-88 in tier2_formula: parties are awarded up to three seats if they pass a 2% threshold; ElectionGuide lists 246 districts, could not find sources for this"
L-PNG-1977-6-18,Papua New Guinea,"June 18, 1977",0,1,1,1,1,NA,NA,NA,1,0,109,1,89,20,18.35,20,0,0,4.02,30,6.185,4.22,14.8,4.44,0,NA,NA,5,5,5,132,910,910,1977,6,18,0,1,1,0,1,1,NA,NA,http://cdp.binghamton.edu/era/elections/png77par.html Nohlen et al.,,
L-PNG-1982-6-5,Papua New Guinea,"June 05, 1982",0,1,1,1,1,NA,NA,NA,1,0,109,1,89,20,18.35,20,0,0,5.08,21.7,6.455,2.69,0,2.69,0,NA,NA,5,5,5,132,910,910,1982,6,5,0,1,1,0,1,1,NA,NA,http://cdp.binghamton.edu/era/elections/png82par.html Nohlen et al.,,
L-PNG-1987-6-13,Papua New Guinea,"June 13, 1987",0,1,1,1,1,NA,NA,NA,1,0,109,1,89,20,18.35,20,0,0,4.63,41.6,19.965,5.95,0,5.95,0,NA,NA,5,5,5,132,910,910,1987,6,13,0,1,1,0,1,1,NA,NA,http://cdp.binghamton.edu/era/elections/png87par.html Nohlen et al.,,
L-PNG-1992-6-13,Papua New Guinea,"June 13, 1992",0,1,1,1,1,NA,NA,NA,1,0,109,1,89,20,18.35,20,0,0,2.38,67.3,45.34,5.94,30.3,10.59,0,NA,NA,5,5,5,132,910,910,1992,6,13,0,1,1,0,1,1,NA,NA,http://cdp.binghamton.edu/era/elections/png92par.html Nohlen et al.,,
L-PNG-1997-6-14,Papua New Guinea,"June 14, 1997",0,1,1,1,1,NA,NA,NA,1,0,109,1,89,20,18.35,20,0,0,2.51,69.3,57.56,5.03,54.1,20.94,0,NA,NA,5,5,5,132,910,910,1997,6,14,0,1,0,0,1,1,NA,NA,http://cdp.binghamton.edu/era/elections/png97par.html Nohlen et al.,,
L-PNG-2002-6-15,Papua New Guinea,"June 15, 2002",0,1,1,1,1,NA,NA,NA,1,0,109,1,89,20,18.35,20,0,0,-99,-99,-99,-99,-99,-99,0,NA,NA,5,5,5,132,910,910,2002,6,15,0,1,1,0,1,1,NA,NA,Carr,"ElectionGuide.org; IPU; Clark, Golder & Golder (2011); http://cdp.binghamton.edu/era/elections/png02par.html ",Carr notes that Papua New Guinea has no real party system which is why I also abstain from calculating enep and enpp figures
L-PNG-2007-6-30,Papua New Guinea,"June 30, 2007",0,1,3,5,5,NA,NA,NA,1,0,109,1,89,20,18.35,20,0,0,-99,-99,-99,-99,-99,-99,0,NA,NA,5,5,5,132,910,910,2007,6,30,0,1,0,0,0,1,NA,NA,Carr,"ElectionGuide.org; IPU; Clark, Golder & Golder (2011); http://www.forumsec.org.fj/resources/uploads/attachments/documents/Forum%20election%20observation%20report%20PNG%202007.pdf",Carr notes that Papua New Guinea has no real party system which is why I also abstain from calculating enep and enpp figures
L-PNG-2012-6-23,Papua New Guinea,"June 23, 2012",0,1,3,5,5,NA,NA,NA,1,0,111,1,89,22,19.81982,20,0,0,NA,NA,NA,7.382265,0,7.382265,0,NA,NA,5,5,5,132,910,910,2012,6,23,0,1,0,0,0,1,NA,NA,ipu.org,ElectionGuide.org,Vote shares (and official results of seats) are not available.
L-PNG-2017-6-24,Papua New Guinea,"June 24, 2017",0,1,3,5,5,NA,NA,NA,1,0,111,1,89,22,19.8198198198198,22,0,0,5.81675296983048,0.3754,32.2663288597144,7.91329479768786,0.126126126126126,9.05290227773696,0,NA,NA,5,5,5,132,910,910,2017,6,24,0,NA,0,0,0,1,NA,NA,ElectionGuide,Wikipedia,"Voting took place until July 8, 2017"
L-POL-1991-10-27,Poland,"October 27, 1991",0,2,9,13,27,NA,NA,NA,1,0,460,10.57,37,69,15,1,0,0,13.86,0,13.86,10.87,0,10.87,0,NA,NA,9,9,4,119,290,290,1991,10,27,1,1,1,1,1,1,NA,NA,CDP Univ. Essex Project on Political Transformation,nohlen 2010; http://www2.essex.ac.uk/elect/database/legislationAll.asp?country=poland&legislation=pl91; http://www.kenbenoit.net/pdfs/BenoitHayden_JOP2004.pdf,
L-POL-1993-9-19,Poland,"September 19, 1993",0,2,9,25,27,NA,NA,NA,1,0,460,7.52,52,69,15,1,0,0,9.8,0,9.8,3.88,0,3.88,0,NA,NA,9,9,4,119,290,290,1993,9,19,1,1,1,1,1,1,NA,NA,CDP Univ. Essex Project on Political Transformation,http://www.kenbenoit.net/pdfs/BenoitHayden_JOP2004.pdf,
L-POL-1997-9-21,Poland,"September 21, 1997",0,2,9,25,27,NA,NA,NA,1,0,460,7.52,52,69,15,1,0,0,4.59,0,4.59,2.95,0,2.95,0,NA,NA,9,9,4,119,290,290,1997,9,21,1,1,1,1,1,1,NA,NA,CDP Univ. Essex Project on Political Transformation,http://www.kenbenoit.net/pdfs/BenoitHayden_JOP2004.pdf,
L-POL-2001-9-23,Poland,"September 23, 2001",0,2,9,27,NA,NA,NA,NA,0,0,460,11.22,41,0,0,0,0,0,4.5,0.6,4.50048606561992,3.6,0,3.6,0,NA,NA,9,9,4,119,290,290,2001,9,23,1,1,1,1,1,1,NA,NA,Carr,ElectionGuide.org; European Election Database; http://www.kenbenoit.net/pdfs/BenoitHayden_JOP2004.pdf; http://wybory2001.pkw.gov.pl/sjg1_k.html,
L-POL-2005-9-25,Poland,"September 25, 2005",0,2,9,25,NA,NA,NA,NA,0,0,460,11.22,41,0,0,0,0,0,5.86,10.7,6.27510817793536,4.26,0,4.26,0,NA,NA,9,9,4,119,290,290,2005,9,25,1,1,1,1,1,1,NA,NA,Carr,ElectionGuide.org; European Election Database; http://www.wybory2005.pkw.gov.pl/SJM/EN/WYN/M/index.htm,
L-POL-2007-10-21,Poland,"October 21, 2007",0,2,9,25,NA,NA,NA,NA,0,0,460,11.22,41,0,0,0,0,0,3.32,2.3,3.32558673909837,2.82,0,2.82,0,NA,NA,9,9,4,119,290,290,2007,10,21,1,1,1,1,1,1,NA,NA,Carr,ElectionGuide.org; European Election Database; http://wybory2007.pkw.gov.pl/SJM/EN/WYN/W/index.htm,
L-POL-2011-10-9,Poland,"October 09, 2011",0,2,9,25,NA,NA,NA,NA,0,0,460,11.22,41,0,0,0,0,0,3.72,4.1,3.731130005,3,0,3,0,NA,NA,9,9,4,119,290,290,2011,10,9,1,1,1,1,1,1,NA,NA,Carr,ElectionGuide.org; European Election Database; http://wybory2011.pkw.gov.pl/wsw/pl/000000.html,
L-POL-2015-10-25,Poland,"October 25, 2015",0,2,9,25,NA,NA,NA,NA,0,0,460,11.22,41,0,NA,0,0,0,4.354661,0.091,4.517569,2.745413,0,2.745413,0,NA,NA,9,9,4,119,290,290,2015,10,25,1,1,1,1,1,1,NA,NA,IPU,ElectionGuide; electionresources; Carr,
L-POL-2019-10-13,Poland,"October 13, 2019",0,2,9,25,NA,NA,NA,NA,0,0,460,11.22,41,0,NA,0,0,0,3.41317896662594,0.009,3.41412286062526,2.76225784554331,0,2.76225784554331,0,NA,NA,9,9,4,119,290,290,2019,10,13,1,NA,1,NA,1,1,NA,NA,ElectionGuide,IPU,according to IPU Tier1_formula is 27 modified Saint-Lague
L-POR-1976-4-25,Portugal,"April 25, 1976",0,2,9,25,NA,NA,NA,NA,0,0,263,11.95,24,0,0,0,0,0,4,1.7,4,3.43,0,3.43,0,NA,NA,10,10,3,120,235,235,1976,4,25,1,1,1,1,1,1,NA,NA,CDP Caramani,"nohlen 2010; https://en.wikipedia.org/wiki/Portuguese_legislative_election,_1976",
L-POR-1979-12-2,Portugal,"December 02, 1979",0,2,9,25,NA,NA,NA,NA,0,0,250,11.36,22,0,0,0,0,0,3,1,3.01,2.54,0,2.54,0,NA,NA,10,10,3,120,235,235,1979,12,2,1,1,1,1,1,1,NA,NA,CDP Caramani,nohlen 2010,
L-POR-1980-10-5,Portugal,"October 05, 1980",0,2,9,25,NA,NA,NA,NA,0,0,250,11.36,22,0,0,0,0,0,2.88,1.5,2.89,2.51,0,2.51,0,NA,NA,10,10,3,120,235,235,1980,10,5,1,1,1,1,1,1,NA,NA,CDP Caramani,nohlen 2010,
L-POR-1983-4-25,Portugal,"April 25, 1983",0,2,9,25,NA,NA,NA,NA,0,0,250,11.36,22,0,0,0,0,0,3.73,1.2,3.74,3.41,0,3.41,0,NA,NA,10,10,3,120,235,235,1983,4,25,1,1,1,1,1,1,NA,NA,CDP Caramani,nohlen 2010,
L-POR-1985-10-6,Portugal,"October 06, 1985",0,2,9,25,NA,NA,NA,NA,0,0,250,11.36,22,0,0,0,0,0,4.77,0.6,4.77,4.26,0,4.26,0,NA,NA,10,10,3,120,235,235,1985,10,6,1,1,1,1,1,1,NA,NA,CDP Caramani,nohlen 2010,
L-POR-1987-7-19,Portugal,"July 19, 1987",0,2,9,25,NA,NA,NA,NA,0,0,250,11.36,22,0,0,0,0,0,2.98,0.7,2.98,2.37,0,2.37,0,NA,NA,10,10,3,120,235,235,1987,7,19,1,1,1,1,1,1,NA,NA,CDP Caramani,nohlen 2010,
L-POR-1991-10-6,Portugal,"October 06, 1991",0,2,9,25,NA,NA,NA,NA,0,0,230,10.45,22,0,0,0,0,0,2.86,0,2.86,2.24,0,2.24,0,NA,NA,10,10,3,120,235,235,1991,10,6,1,1,1,1,1,1,NA,NA,CDP Caramani,nohlen 2010,
L-POR-1995-10-1,Portugal,"October 01, 1995",0,2,9,25,NA,NA,NA,NA,0,0,230,10.45,22,0,0,0,0,0,3.09,0,3.09,2.55,0,2.55,0,NA,NA,10,10,3,120,235,235,1995,10,1,1,1,1,1,1,1,NA,NA,CDP Caramani,nohlen 2010,
